Monitoring Stations,Month,Year,pH (units),Ammonia (mg/L),Nitrate (mg/L),Inorganic Phosphate (mg/L),BOD (mg/l),Dissolved Oxygen (mg/l),Total coliforms (MPN/100ml),Phytoplankton (cells/ml),Wind,Condition,Day,Time,Temperature,Dew Point,Humidity,Wind Speed,Wind Gust,Pressure,Precip.,Date
Stn. I (Central West Bay),11,2022,7.5,0.04,0.48,0.08,3.0,6.5,220.0,1931.0,17.0,3.0,3,650.0,28.20833333333333,24.25,80.0,5.708333333333333,0.0,1007.70375,0.0,2022-11-03
Stn II (East Bay),11,2022,7.3,0.18,0.47,0.09,2.0,6.9,359.0,2772.0,17.0,3.0,3,650.0,28.20833333333333,24.25,80.0,5.708333333333333,0.0,1007.70375,0.0,2022-11-03
Stn. IV (Central Bay),11,2022,7.686430075182934,0.018120744017076817,0.6463675281385279,0.21561318970567617,1.984301266258158,7.298407326007329,,,17.0,3.0,3,650.0,28.20833333333333,24.25,80.0,5.708333333333333,0.0,1007.70375,0.0,2022-11-03
Stn V (Northern West Bay),11,2022,8.0,0.01,0.39,0.1,2.0,8.1,150.0,5107.0,17.0,3.0,3,650.0,28.20833333333333,24.25,80.0,5.708333333333333,0.0,1007.70375,0.0,2022-11-03
Stn VIII (South Bay),11,2022,7.7,0.005,0.64,0.11,1.0,7.8,255.0,2217.0,17.0,3.0,3,650.0,28.20833333333333,24.25,80.0,5.708333333333333,0.0,1007.70375,0.0,2022-11-03
Stn XIII (Taytay),11,2022,8.0,0.005,0.67,0.08,2.0,7.3,84.0,11523.0,17.0,3.0,3,650.0,28.20833333333333,24.25,80.0,5.708333333333333,0.0,1007.70375,0.0,2022-11-03
Stn XV (San Pedro),11,2022,7.4,0.005,0.76,0.02,3.0,5.7,1138.0,3253.0,17.0,3.0,3,650.0,28.20833333333333,24.25,80.0,5.708333333333333,0.0,1007.70375,0.0,2022-11-03
Stn.XVI (Sta Rosa),11,2022,7.6,0.02,0.64,0.13,2.0,7.2,258.0,2699.0,17.0,3.0,3,650.0,28.20833333333333,24.25,80.0,5.708333333333333,0.0,1007.70375,0.0,2022-11-03
Stn XVII (Sanctuary),11,2022,8.0,0.04,0.41,0.1,2.0,8.1,93.0,2420.0,17.0,3.0,3,650.0,28.20833333333333,24.25,80.0,5.708333333333333,0.0,1007.70375,0.0,2022-11-03
Stn XVIII (Pagsanjan),11,2022,7.0,0.01,0.38,0.08,3.0,7.2,123.0,2527.0,17.0,3.0,3,650.0,28.20833333333333,24.25,80.0,5.708333333333333,0.0,1007.70375,0.0,2022-11-03
Stn XIX (Muntinlupa),11,2022,7.5,0.01,1.08,0.15,3.0,6.4,40.0,2888.0,17.0,3.0,3,650.0,28.20833333333333,24.25,80.0,5.708333333333333,0.0,1007.70375,0.0,2022-11-03
Stn XX (GEMS),11,2022,7.6,0.01,0.54,0.1,2.0,6.3,981.0,1741.0,17.0,3.0,3,650.0,28.20833333333333,24.25,80.0,5.708333333333333,0.0,1007.70375,0.0,2022-11-03
Stn XXI (Cardona),11,2022,7.7,0.02,0.39,0.11,2.0,7.2,273.0,2426.0,17.0,3.0,3,650.0,28.20833333333333,24.25,80.0,5.708333333333333,0.0,1007.70375,0.0,2022-11-03
Stn XXII (Jala-jala),11,2022,7.6,0.05,0.46,0.1,3.0,7.0,159.0,3604.0,17.0,3.0,3,650.0,28.20833333333333,24.25,80.0,5.708333333333333,0.0,1007.70375,0.0,2022-11-03
Stn XXIII (Lumban),11,2022,6.9,0.03,0.37,0.07,3.0,7.1,312.0,4206.0,17.0,3.0,3,650.0,28.20833333333333,24.25,80.0,5.708333333333333,0.0,1007.70375,0.0,2022-11-03
Stn. I (Central West Bay),12,2022,7.1,0.005,0.76,0.15,2.0,6.9,220.0,576.0,17.0,5.0,1,650.0,28.125,23.5,77.08333333333333,8.541666666666666,0.0,1006.9208333333332,0.0,2022-12-01
Stn II (East Bay),12,2022,7.6,0.02,0.44,0.14,2.0,7.0,329.0,3810.0,17.0,5.0,1,650.0,28.125,23.5,77.08333333333333,8.541666666666666,0.0,1006.9208333333332,0.0,2022-12-01
Stn. IV (Central Bay),12,2022,7.8,0.005,0.48,0.13,2.0,7.3,320.0,1873.0,17.0,5.0,1,650.0,28.125,23.5,77.08333333333333,8.541666666666666,0.0,1006.9208333333332,0.0,2022-12-01
Stn V (Northern West Bay),12,2022,7.3,0.05,0.57,0.16,1.0,7.2,95.0,1271.0,17.0,5.0,1,650.0,28.125,23.5,77.08333333333333,8.541666666666666,0.0,1006.9208333333332,0.0,2022-12-01
Stn VIII (South Bay),12,2022,7.1,0.005,0.45,0.14,2.0,7.1,255.0,2946.0,17.0,5.0,1,650.0,28.125,23.5,77.08333333333333,8.541666666666666,0.0,1006.9208333333332,0.0,2022-12-01
Stn XIII (Taytay),12,2022,8.0,0.005,0.54,0.14,3.0,7.8,44.0,2199.0,17.0,5.0,1,650.0,28.125,23.5,77.08333333333333,8.541666666666666,0.0,1006.9208333333332,0.0,2022-12-01
Stn XV (San Pedro),12,2022,7.8,0.005,0.58,0.15,1.0,7.1,170.0,3646.0,17.0,5.0,1,650.0,28.125,23.5,77.08333333333333,8.541666666666666,0.0,1006.9208333333332,0.0,2022-12-01
Stn.XVI (Sta Rosa),12,2022,7.6,0.02,0.54,0.14,2.0,6.6,62.0,2933.0,17.0,5.0,1,650.0,28.125,23.5,77.08333333333333,8.541666666666666,0.0,1006.9208333333332,0.0,2022-12-01
Stn XVII (Sanctuary),12,2022,7.8,0.005,1.18,0.13,2.0,7.2,36.0,2999.0,17.0,5.0,1,650.0,28.125,23.5,77.08333333333333,8.541666666666666,0.0,1006.9208333333332,0.0,2022-12-01
Stn XVIII (Pagsanjan),12,2022,7.4,0.23,0.14,0.06,3.0,7.8,147.0,2271.0,17.0,5.0,1,650.0,28.125,23.5,77.08333333333333,8.541666666666666,0.0,1006.9208333333332,0.0,2022-12-01
Stn XIX (Muntinlupa),12,2022,7.7,0.02,0.59,0.14,1.0,6.7,40.0,2823.0,17.0,5.0,1,650.0,28.125,23.5,77.08333333333333,8.541666666666666,0.0,1006.9208333333332,0.0,2022-12-01
Stn XX (GEMS),12,2022,7.3,0.005,0.47,0.12,1.0,6.9,1580.0,2580.0,17.0,5.0,1,650.0,28.125,23.5,77.08333333333333,8.541666666666666,0.0,1006.9208333333332,0.0,2022-12-01
Stn XXI (Cardona),12,2022,7.9,0.13,0.48,0.13,1.0,7.1,252.0,3047.0,17.0,5.0,1,650.0,28.125,23.5,77.08333333333333,8.541666666666666,0.0,1006.9208333333332,0.0,2022-12-01
Stn XXII (Jala-jala),12,2022,7.4,0.09,0.55,0.13,2.0,7.3,236.0,4303.0,17.0,5.0,1,650.0,28.125,23.5,77.08333333333333,8.541666666666666,0.0,1006.9208333333332,0.0,2022-12-01
Stn XXIII (Lumban),12,2022,7.0,0.05,0.14,0.04,2.0,7.5,274.0,9572.0,17.0,5.0,1,650.0,28.125,23.5,77.08333333333333,8.541666666666666,0.0,1006.9208333333332,0.0,2022-12-01
Stn. I (Central West Bay),1,2023,7.7,0.029,0.654,0.171,2.0,7.8,33.0,,17.0,3.0,2,650.0,27.541666666666668,23.25,78.375,5.75,0.0,1009.5745833333334,0.0,2023-01-02
Stn II (East Bay),1,2023,7.8,0.005,0.636,0.155,2.0,7.8,133.0,,17.0,3.0,2,650.0,27.541666666666668,23.25,78.375,5.75,0.0,1009.5745833333334,0.0,2023-01-02
Stn. IV (Central Bay),1,2023,7.8,0.005,0.808,0.188,2.0,8.1,76.0,,17.0,3.0,2,650.0,27.541666666666668,23.25,78.375,5.75,0.0,1009.5745833333334,0.0,2023-01-02
Stn V (Northern West Bay),1,2023,7.8,0.022,0.774,0.176,3.0,7.9,90.0,,17.0,3.0,2,650.0,27.541666666666668,23.25,78.375,5.75,0.0,1009.5745833333334,0.0,2023-01-02
Stn VIII (South Bay),1,2023,7.8,0.016,0.576,0.149,2.0,8.1,402.0,,17.0,3.0,2,650.0,27.541666666666668,23.25,78.375,5.75,0.0,1009.5745833333334,0.0,2023-01-02
Stn XIII (Taytay),1,2023,7.8,0.025,0.718,0.191,3.0,8.1,97.0,,17.0,3.0,2,650.0,27.541666666666668,23.25,78.375,5.75,0.0,1009.5745833333334,0.0,2023-01-02
Stn XV (San Pedro),1,2023,7.8,0.025,0.678,0.178,1.0,8.1,434.0,,17.0,3.0,2,650.0,27.541666666666668,23.25,78.375,5.75,0.0,1009.5745833333334,0.0,2023-01-02
Stn.XVI (Sta Rosa),1,2023,7.7,0.005,0.729,0.175,2.0,7.8,220.0,,17.0,3.0,2,650.0,27.541666666666668,23.25,78.375,5.75,0.0,1009.5745833333334,0.0,2023-01-02
Stn XVII (Sanctuary),1,2023,7.8,0.013,0.695,0.156,2.0,7.9,49.0,,17.0,3.0,2,650.0,27.541666666666668,23.25,78.375,5.75,0.0,1009.5745833333334,0.0,2023-01-02
Stn XVIII (Pagsanjan),1,2023,7.2,0.015,0.05,0.052,2.0,8.0,200.0,,17.0,3.0,2,650.0,27.541666666666668,23.25,78.375,5.75,0.0,1009.5745833333334,0.0,2023-01-02
Stn XIX (Muntinlupa),1,2023,7.8,0.005,0.597,0.185,2.0,7.6,150.0,,17.0,3.0,2,650.0,27.541666666666668,23.25,78.375,5.75,0.0,1009.5745833333334,0.0,2023-01-02
Stn XX (GEMS),1,2023,7.7,0.036,0.999,0.179,2.0,7.5,1939.0,,17.0,3.0,2,650.0,27.541666666666668,23.25,78.375,5.75,0.0,1009.5745833333334,0.0,2023-01-02
Stn XXI (Cardona),1,2023,7.9,0.028,0.729,0.403,1.0,8.0,131.0,,17.0,3.0,2,650.0,27.541666666666668,23.25,78.375,5.75,0.0,1009.5745833333334,0.0,2023-01-02
Stn XXII (Jala-jala),1,2023,7.8,0.036,0.557,0.142,2.0,7.9,200.0,,17.0,3.0,2,650.0,27.541666666666668,23.25,78.375,5.75,0.0,1009.5745833333334,0.0,2023-01-02
Stn XXIII (Lumban),1,2023,6.9,0.028,0.05,0.223,2.0,7.8,784.0,,17.0,3.0,2,650.0,27.541666666666668,23.25,78.375,5.75,0.0,1009.5745833333334,0.0,2023-01-02
Stn. I (Central West Bay),2,2023,7.8,0.06,0.81,0.19,2.0,7.7,19.0,,6.0,2.0,6,650.0,27.95833333333333,22.916666666666668,74.125,8.875,0.0,1008.1179166666668,0.0,2023-02-06
Stn II (East Bay),2,2023,7.7,0.08,0.65,0.16,2.0,7.9,172.0,,6.0,2.0,6,650.0,27.95833333333333,22.916666666666668,74.125,8.875,0.0,1008.1179166666668,0.0,2023-02-06
Stn. IV (Central Bay),2,2023,7.8,0.4,0.81,0.19,1.0,7.7,49.0,,6.0,2.0,6,650.0,27.95833333333333,22.916666666666668,74.125,8.875,0.0,1008.1179166666668,0.0,2023-02-06
Stn V (Northern West Bay),2,2023,7.9,0.03,0.69,0.21,2.0,7.5,35.0,,6.0,2.0,6,650.0,27.95833333333333,22.916666666666668,74.125,8.875,0.0,1008.1179166666668,0.0,2023-02-06
Stn VIII (South Bay),2,2023,7.9,0.03,0.69,0.21,1.0,7.8,91.0,,6.0,2.0,6,650.0,27.95833333333333,22.916666666666668,74.125,8.875,0.0,1008.1179166666668,0.0,2023-02-06
Stn XIII (Taytay),2,2023,7.9,0.02,0.69,0.21,1.0,7.3,41.0,,6.0,2.0,6,650.0,27.95833333333333,22.916666666666668,74.125,8.875,0.0,1008.1179166666668,0.0,2023-02-06
Stn XV (San Pedro),2,2023,7.9,0.03,0.75,0.21,2.0,7.5,175.0,,6.0,2.0,6,650.0,27.95833333333333,22.916666666666668,74.125,8.875,0.0,1008.1179166666668,0.0,2023-02-06
Stn.XVI (Sta Rosa),2,2023,7.9,0.04,0.75,0.23,1.0,7.8,108.0,,6.0,2.0,6,650.0,27.95833333333333,22.916666666666668,74.125,8.875,0.0,1008.1179166666668,0.0,2023-02-06
Stn XVII (Sanctuary),2,2023,7.9,0.03,0.74,0.21,2.0,7.8,242.0,,6.0,2.0,6,650.0,27.95833333333333,22.916666666666668,74.125,8.875,0.0,1008.1179166666668,0.0,2023-02-06
Stn XVIII (Pagsanjan),2,2023,7.8,0.03,0.05,0.11,2.0,7.8,113.0,,6.0,2.0,6,650.0,27.95833333333333,22.916666666666668,74.125,8.875,0.0,1008.1179166666668,0.0,2023-02-06
Stn XIX (Muntinlupa),2,2023,7.9,0.02,0.69,0.21,2.0,7.7,150.0,,6.0,2.0,6,650.0,27.95833333333333,22.916666666666668,74.125,8.875,0.0,1008.1179166666668,0.0,2023-02-06
Stn XX (GEMS),2,2023,7.9,0.03,0.72,0.21,1.0,7.8,1554.0,,6.0,2.0,6,650.0,27.95833333333333,22.916666666666668,74.125,8.875,0.0,1008.1179166666668,0.0,2023-02-06
Stn XXI (Cardona),2,2023,7.9,0.03,0.75,0.2,2.0,7.8,211.0,,6.0,2.0,6,650.0,27.95833333333333,22.916666666666668,74.125,8.875,0.0,1008.1179166666668,0.0,2023-02-06
Stn XXII (Jala-jala),2,2023,8.0,0.07,1.06,0.21,2.0,7.7,167.0,,6.0,2.0,6,650.0,27.95833333333333,22.916666666666668,74.125,8.875,0.0,1008.1179166666668,0.0,2023-02-06
Stn XXIII (Lumban),2,2023,7.3,0.07,0.05,0.1,2.0,7.2,956.0,,6.0,2.0,6,650.0,27.95833333333333,22.916666666666668,74.125,8.875,0.0,1008.1179166666668,0.0,2023-02-06
Stn. I (Central West Bay),3,2023,8.0,0.03,0.72,0.26,1.0,7.8,30.0,,17.0,1.0,6,650.0,26.875,18.20833333333333,59.79166666666666,8.75,0.0,1012.7325,0.0,2023-03-06
Stn II (East Bay),3,2023,8.0,0.005,0.67,0.21,1.0,7.9,268.0,,17.0,1.0,6,650.0,26.875,18.20833333333333,59.79166666666666,8.75,0.0,1012.7325,0.0,2023-03-06
Stn. IV (Central Bay),3,2023,8.0,0.005,0.69,0.25,2.0,7.8,44.0,,17.0,1.0,6,650.0,26.875,18.20833333333333,59.79166666666666,8.75,0.0,1012.7325,0.0,2023-03-06
Stn V (Northern West Bay),3,2023,8.3,0.005,0.66,0.25,3.0,8.6,72.0,,17.0,1.0,6,650.0,26.875,18.20833333333333,59.79166666666666,8.75,0.0,1012.7325,0.0,2023-03-06
Stn VIII (South Bay),3,2023,8.0,0.005,0.69,0.26,1.0,7.6,56.0,,17.0,1.0,6,650.0,26.875,18.20833333333333,59.79166666666666,8.75,0.0,1012.7325,0.0,2023-03-06
Stn XIII (Taytay),3,2023,7.9,0.02,0.97,0.31,2.0,7.4,146.0,,17.0,1.0,6,650.0,26.875,18.20833333333333,59.79166666666666,8.75,0.0,1012.7325,0.0,2023-03-06
Stn XV (San Pedro),3,2023,8.0,0.005,0.69,0.25,1.0,7.6,182.0,,17.0,1.0,6,650.0,26.875,18.20833333333333,59.79166666666666,8.75,0.0,1012.7325,0.0,2023-03-06
Stn.XVI (Sta Rosa),3,2023,8.0,0.02,0.64,0.24,2.0,7.8,147.0,,17.0,1.0,6,650.0,26.875,18.20833333333333,59.79166666666666,8.75,0.0,1012.7325,0.0,2023-03-06
Stn XVII (Sanctuary),3,2023,8.0,0.04,0.7,0.25,0.5,7.8,251.0,,17.0,1.0,6,650.0,26.875,18.20833333333333,59.79166666666666,8.75,0.0,1012.7325,0.0,2023-03-06
Stn XVIII (Pagsanjan),3,2023,7.9,0.005,0.05,0.19,1.0,7.7,67.0,,17.0,1.0,6,650.0,26.875,18.20833333333333,59.79166666666666,8.75,0.0,1012.7325,0.0,2023-03-06
Stn XIX (Muntinlupa),3,2023,8.0,0.005,0.65,0.25,1.0,8.2,244.0,,17.0,1.0,6,650.0,26.875,18.20833333333333,59.79166666666666,8.75,0.0,1012.7325,0.0,2023-03-06
Stn XX (GEMS),3,2023,8.0,0.02,0.52,0.26,1.0,7.6,513.0,,17.0,1.0,6,650.0,26.875,18.20833333333333,59.79166666666666,8.75,0.0,1012.7325,0.0,2023-03-06
Stn XXI (Cardona),3,2023,8.0,0.08,0.7,0.25,1.0,7.8,141.0,,17.0,1.0,6,650.0,26.875,18.20833333333333,59.79166666666666,8.75,0.0,1012.7325,0.0,2023-03-06
Stn XXII (Jala-jala),3,2023,8.0,0.005,0.56,0.23,2.0,7.7,167.0,,17.0,1.0,6,650.0,26.875,18.20833333333333,59.79166666666666,8.75,0.0,1012.7325,0.0,2023-03-06
Stn XXIII (Lumban),3,2023,7.6,0.005,0.05,0.13,3.0,7.6,1090.0,,17.0,1.0,6,650.0,26.875,18.20833333333333,59.79166666666666,8.75,0.0,1012.7325,0.0,2023-03-06
Stn. I (Central West Bay),4,2023,7.9,0.005,1.0,0.28,2.0,7.2,41.0,,17.0,1.0,3,650.0,29.625,23.375,69.20833333333333,8.916666666666666,1.0,1006.3329166666668,0.0,2023-04-03
Stn II (East Bay),4,2023,8.0,0.005,1.0,0.22,2.0,7.6,187.0,,17.0,1.0,3,650.0,29.625,23.375,69.20833333333333,8.916666666666666,1.0,1006.3329166666668,0.0,2023-04-03
Stn. IV (Central Bay),4,2023,7.9,0.005,1.0,0.27,1.0,7.2,97.0,,17.0,1.0,3,650.0,29.625,23.375,69.20833333333333,8.916666666666666,1.0,1006.3329166666668,0.0,2023-04-03
Stn V (Northern West Bay),4,2023,8.6,0.005,0.35,0.26,4.0,8.1,64.0,,17.0,1.0,3,650.0,29.625,23.375,69.20833333333333,8.916666666666666,1.0,1006.3329166666668,0.0,2023-04-03
Stn VIII (South Bay),4,2023,8.2,0.005,1.0,0.24,2.0,7.6,35.0,,17.0,1.0,3,650.0,29.625,23.375,69.20833333333333,8.916666666666666,1.0,1006.3329166666668,0.0,2023-04-03
Stn XIII (Taytay),4,2023,8.2,0.005,1.0,0.38,3.0,7.4,104.0,,17.0,1.0,3,650.0,29.625,23.375,69.20833333333333,8.916666666666666,1.0,1006.3329166666668,0.0,2023-04-03
Stn XV (San Pedro),4,2023,8.0,0.005,1.0,0.26,2.0,7.2,59.0,,17.0,1.0,3,650.0,29.625,23.375,69.20833333333333,8.916666666666666,1.0,1006.3329166666668,0.0,2023-04-03
Stn.XVI (Sta Rosa),4,2023,8.0,0.005,1.0,0.24,1.0,7.6,34.0,,17.0,1.0,3,650.0,29.625,23.375,69.20833333333333,8.916666666666666,1.0,1006.3329166666668,0.0,2023-04-03
Stn XVII (Sanctuary),4,2023,8.0,0.005,1.0,0.28,2.0,7.6,99.0,,17.0,1.0,3,650.0,29.625,23.375,69.20833333333333,8.916666666666666,1.0,1006.3329166666668,0.0,2023-04-03
Stn XVIII (Pagsanjan),4,2023,8.3,0.005,0.05,0.1,3.0,8.4,26.0,,17.0,1.0,3,650.0,29.625,23.375,69.20833333333333,8.916666666666666,1.0,1006.3329166666668,0.0,2023-04-03
Stn XIX (Muntinlupa),4,2023,8.0,0.005,1.0,0.27,2.0,7.2,50.0,,17.0,1.0,3,650.0,29.625,23.375,69.20833333333333,8.916666666666666,1.0,1006.3329166666668,0.0,2023-04-03
Stn XX (GEMS),4,2023,8.1,0.005,1.0,0.25,2.0,7.3,235.0,,17.0,1.0,3,650.0,29.625,23.375,69.20833333333333,8.916666666666666,1.0,1006.3329166666668,0.0,2023-04-03
Stn XXI (Cardona),4,2023,8.0,0.005,1.0,0.26,2.0,7.4,80.0,,17.0,1.0,3,650.0,29.625,23.375,69.20833333333333,8.916666666666666,1.0,1006.3329166666668,0.0,2023-04-03
Stn XXII (Jala-jala),4,2023,8.1,0.005,1.0,0.2,2.0,7.6,49.0,,17.0,1.0,3,650.0,29.625,23.375,69.20833333333333,8.916666666666666,1.0,1006.3329166666668,0.0,2023-04-03
Stn XXIII (Lumban),4,2023,8.0,0.005,0.05,0.08,3.0,7.7,169.0,,17.0,1.0,3,650.0,29.625,23.375,69.20833333333333,8.916666666666666,1.0,1006.3329166666668,0.0,2023-04-03
Stn. I (Central West Bay),5,2023,8.5,0.19,0.23,0.27,2.0,7.2,40.0,,6.0,1.0,1,650.0,31.166666666666668,24.25,67.45833333333333,10.416666666666666,2.9166666666666665,1006.5404166666668,0.0,2023-05-01
Stn II (East Bay),5,2023,8.1,1.04,0.66,0.24,1.0,7.8,88.0,,6.0,1.0,1,650.0,31.166666666666668,24.25,67.45833333333333,10.416666666666666,2.9166666666666665,1006.5404166666668,0.0,2023-05-01
Stn. IV (Central Bay),5,2023,8.4,0.01,0.26,0.26,2.0,7.4,94.0,,6.0,1.0,1,650.0,31.166666666666668,24.25,67.45833333333333,10.416666666666666,2.9166666666666665,1006.5404166666668,0.0,2023-05-01
Stn V (Northern West Bay),5,2023,8.7,0.03,0.16,0.29,5.0,8.2,62.0,,6.0,1.0,1,650.0,31.166666666666668,24.25,67.45833333333333,10.416666666666666,2.9166666666666665,1006.5404166666668,0.0,2023-05-01
Stn VIII (South Bay),5,2023,8.6,0.005,0.27,0.25,2.0,9.1,34.0,,6.0,1.0,1,650.0,31.166666666666668,24.25,67.45833333333333,10.416666666666666,2.9166666666666665,1006.5404166666668,0.0,2023-05-01
Stn XIII (Taytay),5,2023,8.5,0.06,0.26,0.27,4.0,7.7,189.0,,6.0,1.0,1,650.0,31.166666666666668,24.25,67.45833333333333,10.416666666666666,2.9166666666666665,1006.5404166666668,0.0,2023-05-01
Stn XV (San Pedro),5,2023,8.6,0.005,0.21,0.24,2.0,7.2,25.0,,6.0,1.0,1,650.0,31.166666666666668,24.25,67.45833333333333,10.416666666666666,2.9166666666666665,1006.5404166666668,0.0,2023-05-01
Stn.XVI (Sta Rosa),5,2023,8.7,0.005,0.2,0.23,2.0,8.3,34.0,,6.0,1.0,1,650.0,31.166666666666668,24.25,67.45833333333333,10.416666666666666,2.9166666666666665,1006.5404166666668,0.0,2023-05-01
Stn XVII (Sanctuary),5,2023,8.3,0.01,0.31,0.26,1.0,7.8,19.0,,6.0,1.0,1,650.0,31.166666666666668,24.25,67.45833333333333,10.416666666666666,2.9166666666666665,1006.5404166666668,0.0,2023-05-01
Stn XVIII (Pagsanjan),5,2023,8.2,0.005,0.05,0.11,2.0,7.8,25.0,,6.0,1.0,1,650.0,31.166666666666668,24.25,67.45833333333333,10.416666666666666,2.9166666666666665,1006.5404166666668,0.0,2023-05-01
Stn XIX (Muntinlupa),5,2023,8.4,0.04,0.31,0.3,3.0,6.8,30.0,,6.0,1.0,1,650.0,31.166666666666668,24.25,67.45833333333333,10.416666666666666,2.9166666666666665,1006.5404166666668,0.0,2023-05-01
Stn XX (GEMS),5,2023,8.6,0.01,0.05,0.23,1.0,6.9,462.0,,6.0,1.0,1,650.0,31.166666666666668,24.25,67.45833333333333,10.416666666666666,2.9166666666666665,1006.5404166666668,0.0,2023-05-01
Stn XXI (Cardona),5,2023,8.2,0.005,0.41,0.28,2.0,7.6,31.0,,6.0,1.0,1,650.0,31.166666666666668,24.25,67.45833333333333,10.416666666666666,2.9166666666666665,1006.5404166666668,0.0,2023-05-01
Stn XXII (Jala-jala),5,2023,8.5,0.005,0.29,0.26,2.0,8.2,36.0,,6.0,1.0,1,650.0,31.166666666666668,24.25,67.45833333333333,10.416666666666666,2.9166666666666665,1006.5404166666668,0.0,2023-05-01
Stn XXIII (Lumban),5,2023,7.5,0.005,0.05,0.08,2.0,7.0,76.0,,6.0,1.0,1,650.0,31.166666666666668,24.25,67.45833333333333,10.416666666666666,2.9166666666666665,1006.5404166666668,0.0,2023-05-01
Stn. I (Central West Bay),6,2023,8.1,0.02,0.29,0.28,2.0,7.2,24.0,,6.0,2.0,5,641.88,30.4,25.32,75.28,8.4,0.0,1004.8548,0.0,2023-06-05
Stn II (East Bay),6,2023,8.2,0.19,0.05,0.19,1.0,7.1,29.0,,6.0,2.0,5,641.88,30.4,25.32,75.28,8.4,0.0,1004.8548,0.0,2023-06-05
Stn. IV (Central Bay),6,2023,8.6,0.005,0.05,0.22,2.0,8.2,56.0,,6.0,2.0,5,641.88,30.4,25.32,75.28,8.4,0.0,1004.8548,0.0,2023-06-05
Stn V (Northern West Bay),6,2023,8.8,0.005,0.05,0.21,5.0,8.1,30.0,,6.0,2.0,5,641.88,30.4,25.32,75.28,8.4,0.0,1004.8548,0.0,2023-06-05
Stn VIII (South Bay),6,2023,8.2,0.05,0.05,0.2,2.0,7.1,44.0,,6.0,2.0,5,641.88,30.4,25.32,75.28,8.4,0.0,1004.8548,0.0,2023-06-05
Stn XIII (Taytay),6,2023,8.8,0.005,0.05,0.19,4.0,8.6,93.0,,6.0,2.0,5,641.88,30.4,25.32,75.28,8.4,0.0,1004.8548,0.0,2023-06-05
Stn XV (San Pedro),6,2023,8.6,0.05,0.05,0.2,2.0,7.0,86.0,,6.0,2.0,5,641.88,30.4,25.32,75.28,8.4,0.0,1004.8548,0.0,2023-06-05
Stn.XVI (Sta Rosa),6,2023,8.2,0.02,0.05,0.2,2.0,7.3,59.0,,6.0,2.0,5,641.88,30.4,25.32,75.28,8.4,0.0,1004.8548,0.0,2023-06-05
Stn XVII (Sanctuary),6,2023,8.8,0.005,0.05,0.19,1.0,8.0,19.0,,6.0,2.0,5,641.88,30.4,25.32,75.28,8.4,0.0,1004.8548,0.0,2023-06-05
Stn XVIII (Pagsanjan),6,2023,8.3,0.005,0.05,0.09,2.0,8.2,55.0,,6.0,2.0,5,641.88,30.4,25.32,75.28,8.4,0.0,1004.8548,0.0,2023-06-05
Stn XIX (Muntinlupa),6,2023,8.4,0.005,0.05,0.2,3.0,7.6,49.0,,6.0,2.0,5,641.88,30.4,25.32,75.28,8.4,0.0,1004.8548,0.0,2023-06-05
Stn XX (GEMS),6,2023,7.8,0.005,0.24,0.26,1.0,8.2,895.0,,6.0,2.0,5,641.88,30.4,25.32,75.28,8.4,0.0,1004.8548,0.0,2023-06-05
Stn XXI (Cardona),6,2023,8.7,0.005,0.05,0.21,2.0,7.8,20.0,,6.0,2.0,5,641.88,30.4,25.32,75.28,8.4,0.0,1004.8548,0.0,2023-06-05
Stn XXII (Jala-jala),6,2023,8.3,0.07,0.05,0.2,2.0,7.4,25.0,,6.0,2.0,5,641.88,30.4,25.32,75.28,8.4,0.0,1004.8548,0.0,2023-06-05
Stn XXIII (Lumban),6,2023,7.7,0.02,0.05,0.11,2.0,7.2,34.0,,6.0,2.0,5,641.88,30.4,25.32,75.28,8.4,0.0,1004.8548,0.0,2023-06-05
Stn. I (Central West Bay),7,2023,8.2,0.02,0.1,0.1693129164479983,2.0,6.7,41.0,,6.0,3.0,3,650.0,30.70833333333333,25.666666666666668,75.54166666666667,10.458333333333334,1.5416666666666667,1008.1595833333334,0.0,2023-07-03
Stn II (East Bay),7,2023,8.5,0.01,0.1,0.1693129164479983,2.0,7.4,19.0,,6.0,3.0,3,650.0,30.70833333333333,25.666666666666668,75.54166666666667,10.458333333333334,1.5416666666666667,1008.1595833333334,0.0,2023-07-03
Stn. IV (Central Bay),7,2023,8.5,0.01,0.1,0.1693129164479983,1.0,6.8,43.0,,6.0,3.0,3,650.0,30.70833333333333,25.666666666666668,75.54166666666667,10.458333333333334,1.5416666666666667,1008.1595833333334,0.0,2023-07-03
Stn V (Northern West Bay),7,2023,8.6,0.01,0.1,0.1693129164479983,1.0,6.7,19.0,,6.0,3.0,3,650.0,30.70833333333333,25.666666666666668,75.54166666666667,10.458333333333334,1.5416666666666667,1008.1595833333334,0.0,2023-07-03
Stn VIII (South Bay),7,2023,8.5,0.03,0.1,0.1693129164479983,3.0,6.9,42.0,,6.0,3.0,3,650.0,30.70833333333333,25.666666666666668,75.54166666666667,10.458333333333334,1.5416666666666667,1008.1595833333334,0.0,2023-07-03
Stn XIII (Taytay),7,2023,8.8,0.01,0.1,0.1693129164479983,2.0,7.2,57.0,,6.0,3.0,3,650.0,30.70833333333333,25.666666666666668,75.54166666666667,10.458333333333334,1.5416666666666667,1008.1595833333334,0.0,2023-07-03
